version,variant,feature_set,target,subject_id,mae_min,mae_min_old,mae_min_diff,r2
v0102,with_abs,EMG,lt2,S010,7.4325,7.4325,0.0,-0.403
v0102,with_abs,EMG,lt2,S011,3.8509,3.8509,0.0,-0.063
v0102,with_abs,EMG,lt2,S012,3.3645,3.3645,0.0,-0.038
v0102,with_abs,EMG,lt2,S013,5.3783,5.3783,0.0,-0.016
v0102,with_abs,EMG,lt2,S014,3.8583,3.8583,0.0,0.27
v0102,with_abs,EMG,lt2,S016,5.2415,5.2415,0.0,-1.067
v0102,with_abs,EMG,lt2,S017,6.013,6.013,0.0,-0.97
v0102,with_abs,EMG,lt2,S019,8.7022,8.7022,0.0,-0.774
v0102,with_abs,NIRS,lt2,S001,5.5864,5.5864,0.0,-0.248
v0102,with_abs,NIRS,lt2,S002,3.3359,3.3359,0.0,-0.12
v0102,with_abs,NIRS,lt2,S003,6.6378,6.6378,0.0,-0.243
v0102,with_abs,NIRS,lt2,S004,3.7441,3.7441,0.0,-0.174
v0102,with_abs,NIRS,lt2,S005,5.7214,5.7214,0.0,-0.425
v0102,with_abs,NIRS,lt2,S006,2.8991,2.8991,0.0,-0.003
v0102,with_abs,NIRS,lt2,S008,3.9334,3.9334,0.0,-0.825
v0102,with_abs,NIRS,lt2,S009,9.6434,9.6434,0.0,-1.114
v0102,with_abs,NIRS,lt2,S010,7.234,7.234,0.0,-0.327
v0102,with_abs,NIRS,lt2,S011,4.8007,4.8007,0.0,-0.743
v0102,with_abs,NIRS,lt2,S012,4.1743,4.1743,0.0,-0.734
v0102,with_abs,NIRS,lt2,S013,5.6586,5.6586,0.0,-0.134
v0102,with_abs,NIRS,lt2,S014,5.3532,5.3532,0.0,-0.418
v0102,with_abs,NIRS,lt2,S016,3.8343,3.8343,0.0,0.017
v0102,with_abs,NIRS,lt2,S017,4.7173,4.7173,0.0,-0.112
v0102,with_abs,NIRS,lt2,S019,6.9153,6.9153,0.0,-0.176
v0102,with_abs,EMG+NIRS,lt2,S001,6.008,6.008,0.0,-0.493
v0102,with_abs,EMG+NIRS,lt2,S002,3.235,3.235,0.0,-0.025
v0102,with_abs,EMG+NIRS,lt2,S003,6.2121,6.2121,0.0,-0.049
v0102,with_abs,EMG+NIRS,lt2,S004,5.0425,5.0425,0.0,-1.149
v0102,with_abs,EMG+NIRS,lt2,S005,4.3305,4.3305,0.0,0.257
v0102,with_abs,EMG+NIRS,lt2,S006,2.9266,2.9266,0.0,-0.032
v0102,with_abs,EMG+NIRS,lt2,S008,4.9372,4.9372,0.0,-1.846
v0102,with_abs,EMG+NIRS,lt2,S009,11.2202,11.2202,0.0,-1.416
v0102,with_abs,EMG+NIRS,lt2,S010,6.6547,6.6547,0.0,-0.138
v0102,with_abs,EMG+NIRS,lt2,S011,3.7677,3.7677,0.0,-0.095
v0102,with_abs,EMG+NIRS,lt2,S012,3.2852,3.2852,0.0,0.025
v0102,with_abs,EMG+NIRS,lt2,S013,5.095,5.095,0.0,0.089
v0102,with_abs,EMG+NIRS,lt2,S014,5.0816,5.0816,0.0,-0.209
v0102,with_abs,EMG+NIRS,lt2,S016,5.8672,5.8672,0.0,-1.408
v0102,with_abs,EMG+NIRS,lt2,S017,4.3703,4.3703,0.0,0.059
v0102,with_abs,EMG+NIRS,lt2,S019,7.111,7.111,0.0,-0.198
v0102,with_abs,EMG+NIRS+HRV,lt2,S001,5.1513,5.1513,0.0,-0.059
v0102,with_abs,EMG+NIRS+HRV,lt2,S002,3.2004,3.2004,0.0,0.006
v0102,with_abs,EMG+NIRS+HRV,lt2,S003,5.8651,5.8651,0.0,0.038
v0102,with_abs,EMG+NIRS+HRV,lt2,S004,4.637,4.637,0.0,-0.901
v0102,with_abs,EMG+NIRS+HRV,lt2,S005,4.3218,4.3218,0.0,0.251
v0102,with_abs,EMG+NIRS+HRV,lt2,S006,3.299,3.299,0.0,-0.418
v0102,with_abs,EMG+NIRS+HRV,lt2,S008,6.4494,6.4494,0.0,-3.273
v0102,with_abs,EMG+NIRS+HRV,lt2,S009,5.9625,5.9625,0.0,0.178
v0102,with_abs,EMG+NIRS+HRV,lt2,S010,6.1243,6.1243,0.0,0.028
v0102,with_abs,EMG+NIRS+HRV,lt2,S011,3.8708,3.8708,0.0,-0.195
v0102,with_abs,EMG+NIRS+HRV,lt2,S012,3.1823,3.1823,0.0,0.066
v0102,with_abs,EMG+NIRS+HRV,lt2,S013,5.0404,5.0404,0.0,0.121
v0102,with_abs,EMG+NIRS+HRV,lt2,S014,4.1108,4.1108,0.0,0.128
v0102,with_abs,EMG+NIRS+HRV,lt2,S016,5.6875,5.6875,0.0,-1.371
v0102,with_abs,EMG+NIRS+HRV,lt2,S017,4.2309,4.2309,0.0,0.134
v0102,with_abs,EMG+NIRS+HRV,lt2,S019,6.5557,6.5557,0.0,-0.032
v0102,noabs,EMG,lt1,S001,6.9707,,,-1.409
v0102,noabs,EMG,lt1,S002,3.2897,,,-0.043
v0102,noabs,EMG,lt1,S003,8.343,,,-0.55
v0102,noabs,EMG,lt1,S004,4.1279,,,-0.489
v0102,noabs,EMG,lt1,S005,6.5223,,,-0.654
v0102,noabs,EMG,lt1,S006,4.1127,,,-1.2
v0102,noabs,EMG,lt1,S007,4.5306,,,0.063
v0102,noabs,EMG,lt1,S008,3.3527,,,-0.229
v0102,noabs,EMG,lt1,S009,8.0305,,,-0.25
v0102,noabs,EMG,lt1,S010,7.7023,,,-0.409
v0102,noabs,EMG,lt1,S011,3.862,,,-0.046
v0102,noabs,EMG,lt1,S012,3.4836,,,-0.074
v0102,noabs,EMG,lt1,S013,7.3141,,,-1.028
v0102,noabs,EMG,lt1,S014,5.255,,,-0.324
v0102,noabs,EMG,lt1,S016,4.2646,,,-0.241
v0102,noabs,EMG,lt1,S017,4.4797,,,0.05
v0102,noabs,EMG,lt1,S018,5.495,,,-0.511
v0102,noabs,EMG,lt1,S019,8.9162,,,-0.644
v0102,noabs,NIRS,lt1,S001,6.6703,,,-1.129
v0102,noabs,NIRS,lt1,S002,3.3725,,,-0.109
v0102,noabs,NIRS,lt1,S003,7.8038,,,-0.429
v0102,noabs,NIRS,lt1,S004,3.6801,,,-0.078
v0102,noabs,NIRS,lt1,S005,6.5515,,,-0.589
v0102,noabs,NIRS,lt1,S006,3.5015,,,-0.576
v0102,noabs,NIRS,lt1,S007,4.9953,,,-0.165
v0102,noabs,NIRS,lt1,S008,3.2254,,,-0.094
v0102,noabs,NIRS,lt1,S009,8.6908,,,-0.485
v0102,noabs,NIRS,lt1,S010,7.0438,,,-0.179
v0102,noabs,NIRS,lt1,S011,3.8762,,,-0.044
v0102,noabs,NIRS,lt1,S012,3.4061,,,-0.009
v0102,noabs,NIRS,lt1,S013,6.0477,,,-0.367
v0102,noabs,NIRS,lt1,S014,4.7381,,,-0.007
v0102,noabs,NIRS,lt1,S016,4.2352,,,-0.226
v0102,noabs,NIRS,lt1,S017,6.4251,,,-1.179
v0102,noabs,NIRS,lt1,S018,4.7323,,,-0.131
v0102,noabs,NIRS,lt1,S019,7.6273,,,-0.355
v0102,noabs,EMG+NIRS,lt1,S001,6.3163,,,-0.911
v0102,noabs,EMG+NIRS,lt1,S002,3.7682,,,-0.469
v0102,noabs,EMG+NIRS,lt1,S003,8.2507,,,-0.573
v0102,noabs,EMG+NIRS,lt1,S004,4.3342,,,-0.608
v0102,noabs,EMG+NIRS,lt1,S005,5.9477,,,-0.249
v0102,noabs,EMG+NIRS,lt1,S006,4.0546,,,-1.141
v0102,noabs,EMG+NIRS,lt1,S007,5.8003,,,-0.551
v0102,noabs,EMG+NIRS,lt1,S008,3.5136,,,-0.378
v0102,noabs,EMG+NIRS,lt1,S009,7.8803,,,-0.207
v0102,noabs,EMG+NIRS,lt1,S010,7.0364,,,-0.13
v0102,noabs,EMG+NIRS,lt1,S011,4.1598,,,-0.26
v0102,noabs,EMG+NIRS,lt1,S012,3.4978,,,-0.085
v0102,noabs,EMG+NIRS,lt1,S013,7.3341,,,-1.099
v0102,noabs,EMG+NIRS,lt1,S014,5.411,,,-0.415
v0102,noabs,EMG+NIRS,lt1,S016,4.693,,,-0.545
v0102,noabs,EMG+NIRS,lt1,S017,4.8586,,,-0.144
v0102,noabs,EMG+NIRS,lt1,S018,5.5478,,,-0.541
v0102,noabs,EMG+NIRS,lt1,S019,9.1447,,,-0.681
v0102,noabs,EMG+NIRS+HRV,lt1,S001,6.2644,,,-0.883
v0102,noabs,EMG+NIRS+HRV,lt1,S002,3.8145,,,-0.515
v0102,noabs,EMG+NIRS+HRV,lt1,S003,8.8006,,,-0.722
v0102,noabs,EMG+NIRS+HRV,lt1,S004,4.0997,,,-0.382
v0102,noabs,EMG+NIRS+HRV,lt1,S005,6.0328,,,-0.295
v0102,noabs,EMG+NIRS+HRV,lt1,S006,3.7958,,,-0.877
v0102,noabs,EMG+NIRS+HRV,lt1,S007,5.4808,,,-0.51
v0102,noabs,EMG+NIRS+HRV,lt1,S008,3.163,,,-0.074
v0102,noabs,EMG+NIRS+HRV,lt1,S009,7.6058,,,-0.245
v0102,noabs,EMG+NIRS+HRV,lt1,S010,6.895,,,-0.06
v0102,noabs,EMG+NIRS+HRV,lt1,S011,4.2031,,,-0.289
v0102,noabs,EMG+NIRS+HRV,lt1,S012,3.5409,,,-0.123
v0102,noabs,EMG+NIRS+HRV,lt1,S013,7.3641,,,-1.055
v0102,noabs,EMG+NIRS+HRV,lt1,S014,6.0059,,,-0.727
v0102,noabs,EMG+NIRS+HRV,lt1,S016,4.8067,,,-0.651
v0102,noabs,EMG+NIRS+HRV,lt1,S017,5.8049,,,-0.656
v0102,noabs,EMG+NIRS+HRV,lt1,S018,5.469,,,-0.555
v0102,noabs,EMG+NIRS+HRV,lt1,S019,8.5442,,,-0.523
v0102,noabs,EMG,lt2,S001,6.2202,6.2202,0.0,-0.62
v0102,noabs,EMG,lt2,S002,3.2111,3.2111,0.0,-0.003
v0102,noabs,EMG,lt2,S003,6.504,6.504,0.0,-0.11
v0102,noabs,EMG,lt2,S004,4.0934,4.0934,0.0,-0.412
v0102,noabs,EMG,lt2,S005,4.4583,4.4583,0.0,0.224
v0102,noabs,EMG,lt2,S006,3.0082,3.0082,0.0,-0.116
v0102,noabs,EMG,lt2,S008,3.1528,3.1528,0.0,-0.084
v0102,noabs,EMG,lt2,S009,9.6764,9.6764,0.0,-0.914
v0102,noabs,EMG,lt2,S010,6.8224,6.8224,0.0,-0.168
v0102,noabs,EMG,lt2,S011,3.8541,3.8541,0.0,-0.065
v0102,noabs,EMG,lt2,S012,3.409,3.409,0.0,-0.097
v0102,noabs,EMG,lt2,S013,5.3707,5.3707,0.0,-0.003
v0102,noabs,EMG,lt2,S014,4.334,4.334,0.0,0.055
v0102,noabs,EMG,lt2,S016,5.1564,5.1564,0.0,-0.988
v0102,noabs,EMG,lt2,S017,4.8421,4.8421,0.0,-0.377
v0102,noabs,EMG,lt2,S019,8.7942,8.7942,0.0,-0.733
v0102,noabs,NIRS,lt2,S001,5.3915,5.3915,0.0,-0.165
v0102,noabs,NIRS,lt2,S002,3.6239,3.6239,0.0,-0.38
v0102,noabs,NIRS,lt2,S003,6.8281,6.8281,0.0,-0.442
v0102,noabs,NIRS,lt2,S004,5.258,5.258,0.0,-1.376
v0102,noabs,NIRS,lt2,S005,5.6771,5.6771,0.0,-0.401
v0102,noabs,NIRS,lt2,S006,2.9005,2.9005,0.0,-0.005
v0102,noabs,NIRS,lt2,S008,3.3522,3.3522,0.0,-0.261
v0102,noabs,NIRS,lt2,S009,8.1624,8.1624,0.0,-0.473
v0102,noabs,NIRS,lt2,S010,6.7983,6.7983,0.0,-0.265
v0102,noabs,NIRS,lt2,S011,3.7721,3.7721,0.0,-0.001
v0102,noabs,NIRS,lt2,S012,3.9613,3.9613,0.0,-0.545
v0102,noabs,NIRS,lt2,S013,7.2626,7.2626,0.0,-0.809
v0102,noabs,NIRS,lt2,S014,4.5323,4.5323,0.0,-0.033
v0102,noabs,NIRS,lt2,S016,5.0172,5.0172,0.0,-0.749
v0102,noabs,NIRS,lt2,S017,4.7793,4.7793,0.0,-0.149
v0102,noabs,NIRS,lt2,S019,6.9629,6.9629,0.0,-0.188
v0102,noabs,EMG+NIRS,lt2,S001,6.163,6.163,0.0,-0.603
v0102,noabs,EMG+NIRS,lt2,S002,5.7732,5.7732,0.0,-2.392
v0102,noabs,EMG+NIRS,lt2,S003,6.3441,6.3441,0.0,-0.074
v0102,noabs,EMG+NIRS,lt2,S004,5.1261,5.1261,0.0,-1.189
v0102,noabs,EMG+NIRS,lt2,S005,4.4914,4.4914,0.0,0.201
v0102,noabs,EMG+NIRS,lt2,S006,3.1331,3.1331,0.0,-0.246
v0102,noabs,EMG+NIRS,lt2,S008,4.6278,4.6278,0.0,-1.504
v0102,noabs,EMG+NIRS,lt2,S009,9.8345,9.8345,0.0,-0.826
v0102,noabs,EMG+NIRS,lt2,S010,6.1816,6.1816,0.0,-0.055
v0102,noabs,EMG+NIRS,lt2,S011,4.7116,4.7116,0.0,-0.748
v0102,noabs,EMG+NIRS,lt2,S012,4.2404,4.2404,0.0,-0.807
v0102,noabs,EMG+NIRS,lt2,S013,5.3583,5.3583,0.0,-0.021
v0102,noabs,EMG+NIRS,lt2,S014,5.6708,5.6708,0.0,-0.475
v0102,noabs,EMG+NIRS,lt2,S016,5.789,5.789,0.0,-1.375
v0102,noabs,EMG+NIRS,lt2,S017,4.235,4.235,0.0,0.099
v0102,noabs,EMG+NIRS,lt2,S019,7.4287,7.4287,0.0,-0.28
v0102,noabs,EMG+NIRS+HRV,lt2,S001,5.3548,5.3548,0.0,-0.156
v0102,noabs,EMG+NIRS+HRV,lt2,S002,5.8533,5.8533,0.0,-2.47
v0102,noabs,EMG+NIRS+HRV,lt2,S003,6.3467,6.3467,0.0,-0.07
v0102,noabs,EMG+NIRS+HRV,lt2,S004,4.8174,4.8174,0.0,-1.009
v0102,noabs,EMG+NIRS+HRV,lt2,S005,4.3143,4.3143,0.0,0.251
v0102,noabs,EMG+NIRS+HRV,lt2,S006,3.1812,3.1812,0.0,-0.296
v0102,noabs,EMG+NIRS+HRV,lt2,S008,6.8302,6.8302,0.0,-3.678
v0102,noabs,EMG+NIRS+HRV,lt2,S009,7.2403,7.2403,0.0,-0.041
v0102,noabs,EMG+NIRS+HRV,lt2,S010,6.313,6.313,0.0,-0.032
v0102,noabs,EMG+NIRS+HRV,lt2,S011,3.6936,3.6936,0.0,-0.111
v0102,noabs,EMG+NIRS+HRV,lt2,S012,4.3523,4.3523,0.0,-0.902
v0102,noabs,EMG+NIRS+HRV,lt2,S013,4.5864,4.5864,0.0,0.228
v0102,noabs,EMG+NIRS+HRV,lt2,S014,4.2321,4.2321,0.0,0.066
v0102,noabs,EMG+NIRS+HRV,lt2,S016,5.6725,5.6725,0.0,-1.314
v0102,noabs,EMG+NIRS+HRV,lt2,S017,4.5574,4.5574,0.0,-0.03
v0102,noabs,EMG+NIRS+HRV,lt2,S019,7.0393,7.0393,0.0,-0.167
v0103,with_abs,EMG,lt1,S001,6.7287,,,-1.015
v0103,with_abs,EMG,lt1,S002,3.2811,,,-0.031
v0103,with_abs,EMG,lt1,S003,6.8767,,,-0.083
v0103,with_abs,EMG,lt1,S004,3.6906,,,-0.063
v0103,with_abs,EMG,lt1,S005,7.3888,,,-1.04
v0103,with_abs,EMG,lt1,S006,2.8754,,,0.038
v0103,with_abs,EMG,lt1,S007,5.5703,,,-0.565
v0103,with_abs,EMG,lt1,S008,3.0376,,,0.031
v0103,with_abs,EMG,lt1,S009,9.2738,,,-0.79
v0103,with_abs,EMG,lt1,S010,6.7238,,,-0.026
v0103,with_abs,EMG,lt1,S011,3.8471,,,-0.073
v0103,with_abs,EMG,lt1,S012,3.5855,,,-0.2
v0103,with_abs,EMG,lt1,S013,6.1335,,,-0.342
v0103,with_abs,EMG,lt1,S014,4.6722,,,-0.018
v0103,with_abs,EMG,lt1,S016,3.9378,,,-0.045
v0103,with_abs,EMG,lt1,S017,5.5235,,,-0.614
v0103,with_abs,EMG,lt1,S018,4.3336,,,0.067
v0103,with_abs,EMG,lt1,S019,6.4626,,,0.042
v0103,with_abs,NIRS,lt1,S001,6.9532,,,-1.162
v0103,with_abs,NIRS,lt1,S002,3.1954,,,0.014
v0103,with_abs,NIRS,lt1,S003,6.633,,,-0.006
v0103,with_abs,NIRS,lt1,S004,3.4539,,,0.042
v0103,with_abs,NIRS,lt1,S005,7.4223,,,-1.088
v0103,with_abs,NIRS,lt1,S006,2.8401,,,0.053
v0103,with_abs,NIRS,lt1,S007,5.702,,,-0.633
v0103,with_abs,NIRS,lt1,S008,3.0587,,,0.02
v0103,with_abs,NIRS,lt1,S009,9.2963,,,-0.782
v0103,with_abs,NIRS,lt1,S010,6.7115,,,-0.023
v0103,with_abs,NIRS,lt1,S011,3.7023,,,0.012
v0103,with_abs,NIRS,lt1,S012,3.6653,,,-0.247
v0103,with_abs,NIRS,lt1,S013,6.1162,,,-0.369
v0103,with_abs,NIRS,lt1,S014,4.7385,,,-0.028
v0103,with_abs,NIRS,lt1,S016,3.9462,,,-0.045
v0103,with_abs,NIRS,lt1,S017,4.8735,,,-0.235
v0103,with_abs,NIRS,lt1,S018,4.4653,,,0.01
v0103,with_abs,NIRS,lt1,S019,6.6269,,,0.008
v0103,with_abs,EMG+NIRS,lt1,S001,6.6681,,,-0.978
v0103,with_abs,EMG+NIRS,lt1,S002,3.2481,,,-0.013
v0103,with_abs,EMG+NIRS,lt1,S003,6.6955,,,-0.024
v0103,with_abs,EMG+NIRS,lt1,S004,3.7484,,,-0.093
v0103,with_abs,EMG+NIRS,lt1,S005,7.407,,,-1.066
v0103,with_abs,EMG+NIRS,lt1,S006,2.8802,,,0.023
v0103,with_abs,EMG+NIRS,lt1,S007,5.8126,,,-0.694
v0103,with_abs,EMG+NIRS,lt1,S008,3.2025,,,-0.085
v0103,with_abs,EMG+NIRS,lt1,S009,9.5444,,,-0.885
v0103,with_abs,EMG+NIRS,lt1,S010,6.6979,,,-0.019
v0103,with_abs,EMG+NIRS,lt1,S011,3.834,,,-0.056
v0103,with_abs,EMG+NIRS,lt1,S012,3.7179,,,-0.294
v0103,with_abs,EMG+NIRS,lt1,S013,6.2159,,,-0.382
v0103,with_abs,EMG+NIRS,lt1,S014,4.7451,,,-0.059
v0103,with_abs,EMG+NIRS,lt1,S016,3.9844,,,-0.061
v0103,with_abs,EMG+NIRS,lt1,S017,5.3791,,,-0.508
v0103,with_abs,EMG+NIRS,lt1,S018,4.4945,,,0.007
v0103,with_abs,EMG+NIRS,lt1,S019,6.5478,,,0.024
v0103,with_abs,EMG+NIRS+HRV,lt1,S001,6.668,,,-0.999
v0103,with_abs,EMG+NIRS+HRV,lt1,S002,3.1941,,,0.019
v0103,with_abs,EMG+NIRS+HRV,lt1,S003,6.6749,,,-0.017
v0103,with_abs,EMG+NIRS+HRV,lt1,S004,3.7556,,,-0.099
v0103,with_abs,EMG+NIRS+HRV,lt1,S005,7.391,,,-1.034
v0103,with_abs,EMG+NIRS+HRV,lt1,S006,2.8745,,,0.035
v0103,with_abs,EMG+NIRS+HRV,lt1,S007,5.6524,,,-0.603
v0103,with_abs,EMG+NIRS+HRV,lt1,S008,3.1457,,,-0.05
v0103,with_abs,EMG+NIRS+HRV,lt1,S009,9.4093,,,-0.833
v0103,with_abs,EMG+NIRS+HRV,lt1,S010,6.5891,,,0.011
v0103,with_abs,EMG+NIRS+HRV,lt1,S011,3.6909,,,0.018
v0103,with_abs,EMG+NIRS+HRV,lt1,S012,3.7245,,,-0.304
v0103,with_abs,EMG+NIRS+HRV,lt1,S013,6.1147,,,-0.339
v0103,with_abs,EMG+NIRS+HRV,lt1,S014,4.8396,,,-0.096
v0103,with_abs,EMG+NIRS+HRV,lt1,S016,3.9665,,,-0.057
v0103,with_abs,EMG+NIRS+HRV,lt1,S017,5.2366,,,-0.424
v0103,with_abs,EMG+NIRS+HRV,lt1,S018,4.2017,,,0.126
v0103,with_abs,EMG+NIRS+HRV,lt1,S019,6.2521,,,0.101
v0103,with_abs,EMG,lt2,S001,4.9458,4.9458,0.0,0.02
v0103,with_abs,EMG,lt2,S002,4.6236,4.6236,0.0,-1.341
v0103,with_abs,EMG,lt2,S003,7.6389,7.6389,0.0,-0.65
v0103,with_abs,EMG,lt2,S004,4.4671,4.4671,0.0,-0.823
v0103,with_abs,EMG,lt2,S005,4.7423,4.7423,0.0,0.099
v0103,with_abs,EMG,lt2,S006,3.3649,3.3649,0.0,-0.504
v0103,with_abs,EMG,lt2,S008,4.8141,4.8141,0.0,-1.689
v0103,with_abs,EMG,lt2,S009,9.8775,9.8775,0.0,-0.994
v0103,with_abs,EMG,lt2,S010,8.7206,8.7206,0.0,-0.943
v0103,with_abs,EMG,lt2,S011,3.7214,3.7214,0.0,-0.044
v0103,with_abs,EMG,lt2,S012,3.4995,3.4995,0.0,-0.158
v0103,with_abs,EMG,lt2,S013,6.5874,6.5874,0.0,-0.618
v0103,with_abs,EMG,lt2,S014,4.9168,4.9168,0.0,-0.149
v0103,with_abs,EMG,lt2,S016,4.2838,4.2838,0.0,-0.334
v0103,with_abs,EMG,lt2,S017,5.6195,5.6195,0.0,-0.688
v0103,with_abs,EMG,lt2,S018,5.9735,5.9735,0.0,-9.403
v0103,with_abs,EMG,lt2,S019,7.6786,7.6786,0.0,-0.499
v0103,with_abs,NIRS,lt2,S001,4.9309,4.9309,0.0,0.027
v0103,with_abs,NIRS,lt2,S002,4.6695,4.6695,0.0,-1.374
v0103,with_abs,NIRS,lt2,S003,7.258,7.258,0.0,-0.515
v0103,with_abs,NIRS,lt2,S004,4.2715,4.2715,0.0,-0.641
v0103,with_abs,NIRS,lt2,S005,5.0029,5.0029,0.0,-0.003
v0103,with_abs,NIRS,lt2,S006,3.1721,3.1721,0.0,-0.325
v0103,with_abs,NIRS,lt2,S008,4.6751,4.6751,0.0,-1.548
v0103,with_abs,NIRS,lt2,S009,9.6101,9.6101,0.0,-0.915
v0103,with_abs,NIRS,lt2,S010,8.5796,8.5796,0.0,-0.877
v0103,with_abs,NIRS,lt2,S011,3.9897,3.9897,0.0,-0.205
v0103,with_abs,NIRS,lt2,S012,3.7432,3.7432,0.0,-0.319
v0103,with_abs,NIRS,lt2,S013,6.6084,6.6084,0.0,-0.625
v0103,with_abs,NIRS,lt2,S014,4.8599,4.8599,0.0,-0.131
v0103,with_abs,NIRS,lt2,S016,4.3629,4.3629,0.0,-0.385
v0103,with_abs,NIRS,lt2,S017,5.6398,5.6398,0.0,-0.694
v0103,with_abs,NIRS,lt2,S018,6.3781,6.3781,0.0,-10.71
v0103,with_abs,NIRS,lt2,S019,8.0588,8.0588,0.0,-0.68
v0103,with_abs,EMG+NIRS,lt2,S001,4.8175,4.8175,0.0,0.07
v0103,with_abs,EMG+NIRS,lt2,S002,4.7795,4.7795,0.0,-1.483
v0103,with_abs,EMG+NIRS,lt2,S003,7.7391,7.7391,0.0,-0.677
v0103,with_abs,EMG+NIRS,lt2,S004,4.6796,4.6796,0.0,-0.967
v0103,with_abs,EMG+NIRS,lt2,S005,4.8842,4.8842,0.0,0.036
v0103,with_abs,EMG+NIRS,lt2,S006,3.3706,3.3706,0.0,-0.495
v0103,with_abs,EMG+NIRS,lt2,S008,4.856,4.856,0.0,-1.724
v0103,with_abs,EMG+NIRS,lt2,S009,9.8541,9.8541,0.0,-1.003
v0103,with_abs,EMG+NIRS,lt2,S010,8.609,8.609,0.0,-0.902
v0103,with_abs,EMG+NIRS,lt2,S011,3.8966,3.8966,0.0,-0.138
v0103,with_abs,EMG+NIRS,lt2,S012,3.6127,3.6127,0.0,-0.215
v0103,with_abs,EMG+NIRS,lt2,S013,6.6899,6.6899,0.0,-0.653
v0103,with_abs,EMG+NIRS,lt2,S014,4.7044,4.7044,0.0,-0.076
v0103,with_abs,EMG+NIRS,lt2,S016,4.3191,4.3191,0.0,-0.392
v0103,with_abs,EMG+NIRS,lt2,S017,5.739,5.739,0.0,-0.766
v0103,with_abs,EMG+NIRS,lt2,S018,6.1999,6.1999,0.0,-10.126
v0103,with_abs,EMG+NIRS,lt2,S019,7.8948,7.8948,0.0,-0.596
v0103,with_abs,EMG+NIRS+HRV,lt2,S001,4.9153,4.9153,0.0,0.036
v0103,with_abs,EMG+NIRS+HRV,lt2,S002,4.7159,4.7159,0.0,-1.419
v0103,with_abs,EMG+NIRS+HRV,lt2,S003,7.402,7.402,0.0,-0.542
v0103,with_abs,EMG+NIRS+HRV,lt2,S004,6.6149,6.6149,0.0,-1.885
v0103,with_abs,EMG+NIRS+HRV,lt2,S005,4.8138,4.8138,0.0,0.073
v0103,with_abs,EMG+NIRS+HRV,lt2,S006,3.105,3.105,0.0,-0.291
v0103,with_abs,EMG+NIRS+HRV,lt2,S008,4.7449,4.7449,0.0,-1.625
v0103,with_abs,EMG+NIRS+HRV,lt2,S009,9.678,9.678,0.0,-0.975
v0103,with_abs,EMG+NIRS+HRV,lt2,S010,8.5088,8.5088,0.0,-0.873
v0103,with_abs,EMG+NIRS+HRV,lt2,S011,3.8572,3.8572,0.0,-0.126
v0103,with_abs,EMG+NIRS+HRV,lt2,S012,3.4957,3.4957,0.0,-0.15
v0103,with_abs,EMG+NIRS+HRV,lt2,S013,6.4955,6.4955,0.0,-0.565
v0103,with_abs,EMG+NIRS+HRV,lt2,S014,4.6956,4.6956,0.0,-0.073
v0103,with_abs,EMG+NIRS+HRV,lt2,S016,4.3346,4.3346,0.0,-0.415
v0103,with_abs,EMG+NIRS+HRV,lt2,S017,5.6113,5.6113,0.0,-0.695
v0103,with_abs,EMG+NIRS+HRV,lt2,S018,5.9697,5.9697,0.0,-9.393
v0103,with_abs,EMG+NIRS+HRV,lt2,S019,7.9259,7.9259,0.0,-0.607
v0103,noabs,EMG,lt1,S001,6.6934,,,-0.998
v0103,noabs,EMG,lt1,S002,3.1598,,,0.046
v0103,noabs,EMG,lt1,S003,6.7917,,,-0.054
v0103,noabs,EMG,lt1,S004,3.8157,,,-0.13
v0103,noabs,EMG,lt1,S005,7.393,,,-1.057
v0103,noabs,EMG,lt1,S006,2.9108,,,0.016
v0103,noabs,EMG,lt1,S007,5.7053,,,-0.641
v0103,noabs,EMG,lt1,S008,3.017,,,0.046
v0103,noabs,EMG,lt1,S009,9.4146,,,-0.841
v0103,noabs,EMG,lt1,S010,6.6968,,,-0.02
v0103,noabs,EMG,lt1,S011,3.8516,,,-0.055
v0103,noabs,EMG,lt1,S012,3.6546,,,-0.262
v0103,noabs,EMG,lt1,S013,6.1305,,,-0.344
v0103,noabs,EMG,lt1,S014,4.7532,,,-0.065
v0103,noabs,EMG,lt1,S016,3.8183,,,0.02
v0103,noabs,EMG,lt1,S017,5.6484,,,-0.662
v0103,noabs,EMG,lt1,S018,4.4246,,,0.034
v0103,noabs,EMG,lt1,S019,6.4681,,,0.037
v0103,noabs,NIRS,lt1,S001,6.6194,,,-0.961
v0103,noabs,NIRS,lt1,S002,3.2871,,,-0.04
v0103,noabs,NIRS,lt1,S003,6.6164,,,-0.001
v0103,noabs,NIRS,lt1,S004,3.3923,,,0.081
v0103,noabs,NIRS,lt1,S005,7.4041,,,-1.061
v0103,noabs,NIRS,lt1,S006,2.8173,,,0.072
v0103,noabs,NIRS,lt1,S007,5.7409,,,-0.649
v0103,noabs,NIRS,lt1,S008,3.1246,,,-0.033
v0103,noabs,NIRS,lt1,S009,9.2717,,,-0.756
v0103,noabs,NIRS,lt1,S010,6.6819,,,-0.019
v0103,noabs,NIRS,lt1,S011,3.6623,,,0.036
v0103,noabs,NIRS,lt1,S012,3.6853,,,-0.27
v0103,noabs,NIRS,lt1,S013,6.1026,,,-0.337
